N,P,K,temperature,humidity,ph,rainfall,label
127,86,53,17.12677013268129,82.74658768557508,7.179948202929694,915.7524939326987,Rice
128,53,21,28.201616387018777,70.25729869351122,8.366257149895345,584.3147065405137,Wheat
104,87,75,25.54731458158237,78.52882376741456,7.4230609616435,605.6037238287491,Sugarcane
35,42,24,37.54085014275594,84.89570562378557,6.64234654786066,585.5068292047787,Onion
107,34,53,41.30326139461766,92.03560326627118,5.039891733342805,177.64156306003832,Sugarcane
89,75,37,40.514436372978345,70.22467438470443,5.08031502421917,517.5884825513442,Onion
116,76,42,30.97057405645678,51.49376066962246,6.19885657413968,93.28492911050554,Cotton
123,57,45,31.11825703236596,84.51873779340444,8.133818406159897,389.26718876165205,Cotton
63,86,59,41.62455952649012,74.30336330189562,7.622539953876762,421.66862382555723,Cotton
93,87,39,34.697151144696846,39.14455301217671,8.252611235672536,188.50815466464297,Wheat
23,32,73,43.623821431673335,88.28224529468694,8.261646020512663,792.809349138652,Wheat
124,63,72,24.60678510575533,82.57298066407657,7.627431935908188,967.4849180737738,Wheat
137,63,66,34.23157651784169,45.59857767041569,5.875043604775471,746.4462218529227,Wheat
54,96,23,28.82046044207101,36.596641572457614,6.830255916726816,1055.4065981057365,Maize (Corn)
102,75,35,15.714021259062998,65.47283015908091,8.283202443059071,989.0506895311959,Wheat
62,85,20,23.892172195521088,91.53273447580037,7.455278679451846,738.3832381962127,Sugarcane
102,41,25,38.089413627363385,87.99604458176998,6.504713556337289,962.9697307735214,Cotton
144,43,32,36.66714468600413,44.54201582680142,5.9260673029256825,1011.2127346163792,Onion
109,33,27,28.28216031197713,86.79413184714898,7.929043712862091,904.6524703582533,Soybean
132,28,59,26.4051057956167,71.68598132689658,7.282599745791714,934.3884401496491,Wheat
35,40,77,41.49043586849655,81.43161976348796,7.700649810521919,375.1766059439473,Cotton
136,81,67,34.67667690153296,70.1215219076619,5.615796027742996,1153.4960505010997,Wheat
93,98,61,19.58729693368724,78.43190435161443,8.309947397885633,79.87038040216241,Cotton
39,82,21,20.505913045505228,38.63014838562532,7.657105716892011,678.4249711869322,Maize (Corn)
88,29,33,33.05686683828071,33.48089075778736,7.5660125241678635,295.9301385966505,Onion
38,71,37,26.98224804618932,47.34907160665952,8.007923289107008,1127.874579175181,Sugarcane
48,80,43,42.54981155825868,39.098966127688904,8.156790625629261,138.23051001579847,Rice
97,31,58,44.06297230804971,45.90835282547102,8.12290126022631,165.28245466731119,Onion
133,41,68,44.43733344917575,75.10364803043551,7.089302870194976,737.3909994575255,Maize (Corn)
27,24,28,15.54245075630394,47.33961188834831,6.913955208193296,687.1753899686508,Wheat
122,72,49,33.65026538433383,63.96567927276304,7.326567271492445,596.7419132518886,Rice
113,35,70,31.50189249899328,84.70482857482162,7.865907817219764,644.05843756108,Sugarcane
122,63,29,17.408905630777365,82.86512466579775,6.0760764499174185,673.3035809078601,Cotton
53,83,69,31.201085026988018,59.82248138394867,6.60101776813708,985.9973572221271,Sugarcane
33,58,54,40.8354574211553,91.12378047880293,5.395510610388854,1110.211025241465,Rice
121,91,76,31.86838360771216,87.5782244848629,6.6109639006201775,461.74502039180766,Cotton
64,91,29,27.212621983801757,89.86983860671285,5.936649281141819,137.1398255851504,Onion
23,79,29,41.08562852594217,33.036384755407795,8.35843965239842,264.03606147207415,Sugarcane
87,83,77,33.48766211594834,38.180108948270586,7.72640957915484,916.1334350787463,Rice
132,40,62,42.891757608729876,40.05628912327922,7.587239404079789,473.3582666202282,Rice
111,57,43,31.744595415781603,65.2966652329554,7.78413259238029,849.154776796364,Cotton
